Code,Klassifikator,Klassifikator_ru,Klassifikator_en,2015,2013,2014,2016,2017,2018,2019,2020,2021,2022,2023
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,18140.0,15119.0,16589.0,19211.0,21211.0,22641.0,24659.0,26376.0,28051.0,29248.0,30517.0
1724401,Guliston shahar,Город Гулистан,Guliston city,2291.0,2180.0,2062.0,2387.0,2540.0,2783.0,3111.0,3193.0,3500.0,3767.0,3807.0
1724410,Shirin shahar,Город Ширин,Shirin city,396.0,470.0,426.0,372.0,411.0,404.0,469.0,521.0,587.0,597.0,709.0
1724413,Yangiyer shahar,Город Янгиер,Yangiyer city,887.0,712.0,791.0,889.0,1055.0,1066.0,1236.0,1289.0,1592.0,1640.0,1777.0
1724206,Oqoltin tumani,Акалтынский район,Oqoltin  district,673.0,594.0,633.0,744.0,973.0,1198.0,1361.0,1628.0,1779.0,1736.0,1664.0
1724212,Boyovut tumani,Баяутский район,Boyovut district,2489.0,1969.0,2310.0,2892.0,3223.0,3460.0,3583.0,3980.0,4094.0,3981.0,4279.0
1724216,Sayxunobod tumani,Сайхунабадский район,Sayxunobod district,1685.0,1177.0,1356.0,1793.0,2118.0,2275.0,2478.0,2724.0,2734.0,2906.0,3097.0
1724220,Guliston tumani,Гулистанский район,Guliston district,1746.0,1452.0,1611.0,1709.0,1857.0,2021.0,2126.0,2058.0,2229.0,2133.0,2132.0
1724226,Sardoba tumani,Сардобинский район,Sardoba district,990.0,1029.0,1021.0,1041.0,1129.0,1236.0,1339.0,1482.0,1591.0,1672.0,1672.0
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaobod district,1363.0,1173.0,1362.0,1412.0,1669.0,1851.0,1915.0,2004.0,2176.0,2147.0,2207.0
1724231,Sirdaryo tumani,Сырдарьинский район,Sirdaryo district,3574.0,2746.0,3227.0,3856.0,3984.0,4150.0,4546.0,4877.0,5068.0,5692.0,5983.0
1724235,Xovos tumani,Хавастский район,Xovos district,2046.0,1617.0,1790.0,2116.0,2252.0,2197.0,2495.0,2620.0,2701.0,2977.0,3190.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,86289.0,74119.0,80089.0,91329.0,97323.0,102317.0,110465.0,116436.0,121514.0,123475.0,128360.0
1727401,Nurafshon shahar,Город Нурафшан,Nurafshan city,0.0,0.0,0.0,0.0,0.0,1866.0,1983.0,2172.0,2321.0,2425.0,2621.0
1727404,Olmaliq shahar,Город Алмалык,Olmaliq city,3210.0,2865.0,3186.0,3364.0,3646.0,3822.0,3848.0,4338.0,4520.0,4711.0,4985.0
1727407,Angren shahar,Город Ангрен,Angren city,3739.0,3131.0,3405.0,3808.0,4279.0,4219.0,4706.0,5303.0,6179.0,5823.0,6450.0
1727413,Bekobod shahar,Город Бекабад,Bekobod  city,2465.0,2153.0,2208.0,2628.0,2706.0,2753.0,3115.0,3284.0,3378.0,3560.0,3714.0
1727419,Chirchiq shahar,Город Чирчик,Chirchik city,6920.0,5778.0,6258.0,7420.0,8095.0,8496.0,8679.0,8899.0,9722.0,9900.0,10377.0
1727415,Ohangaron shahar,Город Ахангаран,Ohangaron city,0.0,0.0,0.0,0.0,0.0,1414.0,1450.0,1551.0,1566.0,1599.0,1655.0
1727424,Yangiyo'l shahar,Город Янгиюль,Yangiyul city,0.0,0.0,0.0,0.0,0.0,2514.0,2664.0,2732.0,2687.0,3498.0,3699.0
1727206,Oqqoʻrgʻon tumani,Аккурганский район,Akkurgan district,2524.0,1948.0,2271.0,2703.0,2607.0,2931.0,3310.0,3583.0,3934.0,4280.0,4503.0
1727212,Ohangaron tumani,Ахангара́нский район,Ohangaron district,3630.0,3266.0,3362.0,3929.0,4261.0,2993.0,3271.0,3414.0,3554.0,3835.0,4076.0
