Code,Klassifikator,Klassifikator_ru,Klassifikator_en,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1714237,Chust tumani,Чустский район,Chust district,10840.0,10784.0,11170.0,9585.0,7888.0,8333.0,8126.0,7283.0,7375.0,7026.0,6880.0
1714242,Yangiqo'rg'on tumani,Янгикурганский район,Yangiqo'rg'on district,8515.0,8946.0,9333.0,8759.0,8015.0,7739.0,7266.0,6802.0,7120.0,7264.0,7039.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,151064.0,154143.0,152589.0,145707.0,131931.0,123525.0,122888.0,119960.0,122267.0,121010.0,120770.0
1718401,Samarqand shahar,Город Самарканд,Samarqand city,19557.0,19634.0,19661.0,18955.0,17718.0,17147.0,17048.0,16717.0,16752.0,16415.0,16393.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,3338.0,3430.0,3431.0,3121.0,2901.0,2784.0,2841.0,2908.0,2836.0,2676.0,2708.0
1718203,Oqdaryo tumani,Акдарьинский район,Oqdaryo district,6373.0,6658.0,6698.0,6493.0,5528.0,5191.0,5322.0,5499.0,5837.0,5273.0,4919.0
1718206,Bulung'ur tumani,Булунгурский район,Bulung'ur district,7681.0,8061.0,8089.0,7431.0,7118.0,6813.0,6350.0,6589.0,6734.0,6479.0,6498.0
1718209,Jomboy tumani,Джомбойский район,Jomboy district,6540.0,6871.0,6872.0,6675.0,5959.0,5214.0,5003.0,4844.0,4907.0,4603.0,4984.0
1718212,Ishtixon tumani,Иштыханский район,Ishtixon district,9561.0,9777.0,10446.0,10542.0,9249.0,8288.0,8322.0,8543.0,9226.0,8707.0,7839.0
1718215,Kattaqo'rg'on tumani,Каттакурганский район,Kattaqo'rg'on district,11198.0,11451.0,10977.0,10556.0,9811.0,9345.0,8856.0,8433.0,8764.0,9011.0,9095.0
1718216,Qo'shrabot tumani,Кошрабадский район,Qo'shrabot district,5005.0,5309.0,5468.0,5238.0,4442.0,4319.0,4499.0,3918.0,3724.0,4273.0,4390.0
1718218,Narpay tumani,Нарпайский район,Narpay district,8267.0,7858.0,7599.0,7973.0,7857.0,7666.0,7428.0,7353.0,7674.0,7285.0,6902.0
1718224,Payariq tumani,Пайарыкский район,Payariq district,11744.0,11637.0,11120.0,10187.0,8655.0,7940.0,8290.0,7862.0,7518.0,7147.0,6927.0
